"","i","j","f.i.wt","f.j.wt","f.i.j","f.ij.i","f.ij.j","ep.ij","ep.ji","max.ep","delta","fmax"
"1557","ACOAD2f","MTHFD",-0.076691956210836,-0.0394176364108335,-0.0372743353799796,-0.0369420325504241,-0.0742163531200634,0.00247560386040942,0.00247560309077263,0.00247560386040942,7.6963678485864e-10,0.113633989530897
"1558","ACOAD2f","PA120abcpp",-0.076691956210836,0,-0.0766919882231903,-0.00254048079195671,-0.07923243608875,-0.00254048079195671,-0.00254047987791398,-0.00254048079195671,-9.14042730393305e-10,0.0792324370027927
"1559","ACOAD2f","PAPSSH",-0.076691956210836,0.237138844943695,-0.313732880294371,0.229740537236229,-0.0805369730412108,-0.00739830770746536,-0.0038450168303748,-0.00739830770746536,-0.00355329087709055,0.156601871902484
"1560","ACOAD2f","PGCD",-0.076691956210836,-0.0734709439838652,-0.00322101358931369,-0.068888315450128,-0.0721093278324933,0.0045826285337372,0.00458262837834272,0.0045826285337372,1.55394475065407e-10,0.145580271816359
"1561","ACOAD2f","PIt2rpp",-0.076691956210836,-0.0186911411996984,-0.0580008391282933,-0.0200144372960159,-0.0780152520612582,-0.00132329609631751,-0.00132329585042221,-0.00132329609631751,-2.45895304118449e-10,0.0967063935068519
"1562","ACOAD2f","PLIPA2A120pp",-0.076691956210836,0,-0.0766919882231903,-0.00254048079195671,-0.07923243608875,-0.00254048079195671,-0.00254047987791398,-0.00254048079195671,-9.14042730393305e-10,0.0792324370027927
"1563","ACOAD2f","PPGKr",-0.076691956210836,0.805514626736768,-0.882206904322333,0.780000841393905,-0.102205442006534,-0.0255137853428632,-0.0255134857956983,-0.0255137853428632,-2.99547164850367e-07,0.703309184730234
"1564","ACOAD2f","PSERT",-0.076691956210836,-0.0734709439838652,-0.00322101358931369,-0.068888315450128,-0.0721093278324933,0.0045826285337372,0.00458262837834272,0.0045826285337372,1.55394475065407e-10,0.145580271816359
"1565","ACOAD2f","PSP_L",-0.076691956210836,-0.0734709439838652,-0.00322101358931369,-0.068888315450128,-0.0721093278324933,0.0045826285337372,0.00458262837834272,0.0045826285337372,1.55394475065407e-10,0.145580271816359
"1566","ACOAD2f","THD2pp",-0.076691956210836,-0.0645742030479194,-0.012117758213947,-0.0690803423513487,-0.0811980953179695,-0.00450613930342936,-0.00450613910713346,-0.00450613930342936,-1.9629589620429e-10,0.145772298562185
"1567","ACOAD2f","TKT2",-0.076691956210836,-0.0186928842284135,-0.0579990961013331,-0.0175139864429719,-0.0755130589131908,0.00117889778544167,0.00117889729764523,0.00117889778544167,4.8779644212793e-10,0.0942059431416043
"1568","ACOAD3f","3HAD100",-0.076691956210836,0,-0.076691956210836,-2.3074396791872,-2.38413066232022,-2.3074396791872,-2.30743870610939,-2.3074396791872,-9.7307780988487e-07,2.38413163539803
"1569","ACOAD3f","3HAD120",-0.076691956210836,0,-0.076691956210836,-0.0137925621610413,-0.0904845126106709,-0.0137925621610413,-0.0137925563998349,-0.0137925621610413,-5.76120640083388e-09,0.0904845183718773
"1570","ACOAD3f","3HAD40",-0.076691956210836,0,-0.076691956210836,-2.3074396791872,-2.38413066232022,-2.3074396791872,-2.30743870610939,-2.3074396791872,-9.7307780988487e-07,2.38413163539803
"1571","ACOAD3f","3HAD60",-0.076691956210836,0,-0.076691956210836,-2.3074396791872,-2.38413066232022,-2.3074396791872,-2.30743870610939,-2.3074396791872,-9.7307780988487e-07,2.38413163539803
"1572","ACOAD3f","3HAD80",-0.076691956210836,0,-0.076691956210836,-2.3074396791872,-2.38413066232022,-2.3074396791872,-2.30743870610939,-2.3074396791872,-9.7307780988487e-07,2.38413163539803
"1573","ACOAD3f","3OAR100",-0.076691956210836,0,-0.076691956210836,-2.3074396791872,-2.38413066232022,-2.3074396791872,-2.30743870610939,-2.3074396791872,-9.7307780988487e-07,2.38413163539803
"1574","ACOAD3f","3OAR120",-0.076691956210836,0,-0.076691956210836,-0.0137925621610413,-0.0904845126106709,-0.0137925621610413,-0.0137925563998349,-0.0137925621610413,-5.76120640083388e-09,0.0904845183718773
"1575","ACOAD3f","3OAR40",-0.076691956210836,0,-0.076691956210836,-2.3074396791872,-2.38413066232022,-2.3074396791872,-2.30743870610939,-2.3074396791872,-9.7307780988487e-07,2.38413163539803
